index,textDisplay
19254,怪物2.8211億回夜に駆ける2.6711億回アイドル1.5050億回←←←今ココ群青1.3818億回たぶん9730万回ハルジオン9045万回あの夢をなぞって8757万回三原色6718万回アンコール6560万回祝福5516万回ハルカ5501万回ラブレター3399万回優しい彗星3267万回ツバメ2133万回大正浪漫2068万回もしも命が描けたら1968万回もう少しだけ1568万回アイドルEnglish ver.1250万回
19255,8話楽しみすぎてループしてる😂
19256,すごい曲だな作った人天才だわ
19257,1.5億きたー
19258,1.5億回おめでとう
19259,ちゃんと推しの子の暗い部分も歌われていてやっぱりYOASOBIって凄い
19260,このopいいけど1話専用感出過ぎてるよな
19261,1.5億回再生おめでとうございます🎉間違いなく日本の音楽史に名前を残す楽曲
19262,今までYOASOBIの曲だから聴いてたけど今日何気なく推しの子を観て1話を観ただけなのにやばいこれアニメにピッタリどハマってる神曲だ…と思ったし推しの子を観てアイドルの曲の良さが改めてわかりました倍速で推しの子観たので今からもう一回観ます最高です明日から仕事の休憩が楽しみになりました
19263,1.5億おめでとう🎉🎊
19264,❤かわいい😍💕❤️💕
19265,なぜ1ヶ月で15億回再生されるのだろう追記なぜ1時間でいいね3つくのだろう追記2 2ヶ月で1.9億再生されるのだろう追記33ヶ月で2.2億...
19266,0:31ここ字幕あるから良かったけど字幕なかったら味噌で見えないにしか聞こえない
19267,1ヶ月で1億超えるのやばすぎる
19268,作品のコンセプトがそのまま歌詞になっとるすげぇ
19269,やばい今日初見で中毒ですわ🌀
19270,世界に誇れる曲とアニメやろ...
19271,この歌聞いてて思ったけどB小町の他のメンバーは出てないねアイを恨んでそうなのに
19272,これ何回聞いても飽きない
19273,YOASOBIはオワコンって言ったやつ取り消せ
19274,米ビルボード日本人初の快挙おめでとう🎉🎉🎉
19275,曲が大好きなのは大前提でこのMVを見るとアイがココにいてアイドルしてるからMVを繰り返し見てしまう
19276,アイがうさぎの着ぐるみを着ているところを嘘をついてるところだとすると最後のうさぎの着ぐるみの頭を落とす所は歌詞の通り絶対嘘じゃない愛してるなんだろうな……
19277,歌詞の通り完璧な音楽🎵
19278,1.4億再生もこえてもう1.5億再生ほんとにおめでとうございます🎉
19279,自分の推しを歌詞に重ねながら君は完璧で究極なアイドル金輪際現れない一番星の生まれ変わりに激しく同意してる🥰
19280,パート2は本当に不気味です…
19281,イントロのカタコトの日本語が欧米人好きそうだなぁって思ったけどまさかビルボードで1位穫るとは思わないじゃない
19282,カバーを聞く度に本家を聞きに来たくなる
19283,1.5億❤❤
19284,アイドルをたくさん見たからあいのえがじょうずなったよ🌄
19285,世も末だねー
19286,なんとも思わない子供の音楽プロダクションがプロなだけ心は震えないなあ否定はしないビジネスになるからないまやこれが大人も迎合する最先端
19287,ずっと繰り返し聴いてるけど出だしのリズムむずすぎて未だに歌えねえ…
19288,1.5億回再生🌸おめでとう㊗️
19289,もう1億5千万回…2ヶ月足らずで…
19290,紅白で歌うのかな楽しみ
19291,気づいたらまた1000万回増えてた…
19292,いやまじいつまで首位張ってんの笑凄すぎて...らぶ
19293,もうこの時点で新時代とKICK BACKの再生数を超えてるのすごい
19294,もっと伸びろー
19295,この歌を推しのアイドルに届けたい
19296,billboard1位おめでとうございます🎉
19297,もう神曲としか言い様がない
19298,0:03などのチロチロチロという音は何の楽器ですか
19299,お星さまの引き立て役Bですが気持ち良すぎる
19300,1億回突破オメ出とうございますサビがすごく好きですー
19301,1.5億再生おめでとうございます
19302,この曲はめちゃくちゃ好きで筋トレ中によく聞いています
19303,怪物越え行けるか
19304,視聴回数のわりに高評価が少ない
19305,1.5億回2ヶ月ってそんなに長いっけ……
19306,金輪際現れない一番星の生まれ変わりって表現が鳥肌なんですよね
19307,12のうたです
19308,ガチこの歌すき❤
19309,私自己卑下しちゃうくらい自分のこと嫌いだけど推しの子見てアイちゃんみたいに隠したいこと隠しても胸張って嘘ついてでも誰かを幸せにしたいし愛してみたいって思いました推しの子もこの歌も大好きです
19310,アニメ1つでその年の1番の歌を築きあげる素直に凄い日本の誇るべき文化
19311,推しの子を見てアイドルに憧れて嘘の言葉でも誰かを救える子が増えたら...
19312,曲が頭からはなれん
19313,MV最高すぎる☺
19314,君と君にだけ言えずにいたけどやっと言えたこれは絶対嘘じゃない愛してるアニメ見た後に↑この部分で泣いた同志いますか(逆も然り)
19315,1.5億早すぎ
19316,化けるかなこのヒロインが21世紀のJapanが生んだ新しい神にせいぜい身構えていろアメリカ福音派でもアイはきっと悪魔ではないよ
19317,だめだサビに入るともうゲッターが脳内再生される
19318,米ビルボード.グローバル.チャート一位おめでとうございます
19319,米津玄師超えてくれ
19320,150mビューおめでとうございます
19321,俺もアイみたいなアイドル孕ませたいなぁ
19322,アイドルかけながらリビングで三点倒立するの最高
19323,2億いくと思う人
19324,めっちゃ今更だけど処女受胎とマリアがかかってんのかな
19325,🌸🌸🌸🌸🌸🎉1.5億回再生🎉🌸🌸🌸🌸🌸
19326,キョンキョンアイドル超えた❓️
19327,1億5万さ以西おめでとう
19328,昭和風味なチャイナゲーム風は好きかもね
19329,1か月で1.5億はヤバい…すごすぎっ
19330,アニメが好きだとわかる歌詞アイの人生を表しているようではかなく悲しい毎日聞いてます
19331,1.5再生おめでとう
19332,1.5億再生すげぇなwww
19333,マジで最初のとこtwiceのhelloとシンクロしちゃうわ
19334,いい曲なんだけどゲッター版が欲しくなる
19335,1.5億再生おめでとう🎉
19336,再生数の野比えぐいな
19337,好き過ぎるいい曲だ
19338,年内3億再生が割と現実的になってきた
19339,素晴らしいです
19340,もう1.5億すごすぎる
19341,1.5億おめでとう🎉🎉
19342,トリコとゲッターがいつまで経っても出てこないぞ
19343,視聴回数どこまで伸びるか見るのが楽しみですなぁ
19344,最高の曲です
19345,🎊🎊🎊1.5億おめでとう🎉🎉🎉
19346,飽きない曲ですね
19347,好きな作品だし中毒性あるなとか思いつつめっちゃ聴いてたしいつの間にか1.5億…えげつないな
19348,すっごい最近のコメントが伸びてるのみんな見てるってことなんよね...すげえ
19349,タイトルがアイドルだからアイドルっぽい😊😮
19350,やっぱみんな黒髪ロング好きなんスねぇ
19351,あやせってすげーよね
19352,永遠に聴き続けられる神曲
19353,自衛隊MADに使われそう
19354,150M到達ペースがスゴすぎる
19355,この曲ガチですごいな2023年の音楽の歴史に載るぞコレは
19356,まいにち定期的に聴きに来てしまう
19357,米ビルボードのグローバルチャートExcl. U.S. top 10で1位すごい😱おめでとうございます
19358,1.5億再生🎉🎉🎉
19359,1.5億他を寄せ付けない圧倒的な記憶に残る記録
19360,今月中に2億行くペースだ
19361,1億5000万ミリオン再生きてたわあw w ww ww
19362,1.5億回再生おめでとうございます🎉
19363,エゲツナイ再生スピードw
19364,1日でコメントが1000増えてる
19365,感動😂
19366,YOASOBIの凄いところは曲もアニメもゲッターもバズらせるとこ
19367,1ヶ月で1.5億ってすんげぇー😮
19368,大きくなった二人とアイが同じ画面にいるの見ると泣ける
19369,世界一おめでとう
19370,1.5億おめでとうございます
19371,最後に自分の本当の想いをさらけ出すっていう演出がすごいと思ったかわいくてごめん系統の歌かと思ってたけどラブソングなのがさすがYOASOBIだと思った
19372,これもしかしたらもしかしなくても夜に駆ける超える
19373,凄いなぁ
19374,1.5億回突破おめでとうございますっ2億回まで半分に切りましたーね頑張れー❤❤❤😊😊😊
